step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right,ref_x,ref_y
0,0.0000,-0.0150,0.0000,0.0600,-0.0274,-0.0001,-0.2724,0.4372,1.9547,-0.2047,-0.4416,0.3561,0.4450,0.08172,2.42142,1.1963,0.6219,-1.1936,-0.1261,0.00000,0.00000,0.0000,0.0000
1,0.0400,-0.0291,0.0000,0.1128,0.1668,-0.0238,-0.7623,0.6895,0.4550,-1.9489,-0.4423,0.3524,0.4203,0.10027,2.76839,1.4134,1.6464,0.6045,1.5642,0.00000,0.00000,0.0060,0.0120
2,0.0800,-0.0461,0.0000,0.1593,0.1662,0.0077,-1.2040,-0.0499,0.6042,-2.3173,-0.4410,0.3505,0.3792,0.12424,3.04242,2.3728,1.4446,0.9680,1.8918,0.00000,0.00000,0.0120,0.0240
3,0.1200,-0.0661,0.0000,0.2002,0.2436,0.0031,-1.5761,-0.1662,-0.1131,-0.0509,-0.4404,0.3480,0.3214,0.12194,3.07742,1.4481,1.0211,0.6166,1.4161,0.00000,0.00000,0.0180,0.0360
4,0.1600,-0.0851,0.0000,0.2361,0.2689,0.0544,-2.0122,-0.8333,0.1085,1.8821,-0.4384,0.3477,0.2469,0.12650,-3.04921,0.4396,0.5114,0.4744,0.0395,0.00000,0.00000,0.0240,0.0480
5,0.2000,-0.0995,0.0000,0.2678,0.0736,-0.0028,0.0480,-0.0160,-0.7034,-0.0461,-0.4368,0.3460,0.2180,0.10685,-2.97662,-0.1336,-0.3339,-0.4524,0.1939,0.00000,0.00000,0.0300,0.0600
6,0.2400,-0.1108,0.0000,0.2957,0.0984,0.0102,0.1737,-0.3012,-0.9093,0.6756,-0.4373,0.3425,0.2249,0.07338,-2.95141,-0.3246,-0.9054,-0.5343,-0.9413,0.00000,0.00000,0.0360,0.0720
7,0.2800,-0.1210,0.0000,0.3202,0.0878,0.0599,0.1054,-0.3104,-0.5380,0.1697,-0.4355,0.3389,0.2275,0.03511,-2.68811,-0.3505,-0.8960,-0.4428,-0.0968,0.00000,0.00000,0.0420,0.0840
8,0.3200,-0.1299,0.0000,0.3418,0.0929,0.0291,0.0610,-0.1465,-0.6679,0.2838,-0.4332,0.3359,0.2293,0.01459,-2.56884,-0.0126,-0.2764,-0.0610,0.0489,0.00000,0.00000,0.0480,0.0959
9,0.3600,-0.1388,0.0000,0.3607,0.0807,-0.0807,-0.0337,0.3898,-0.3342,0.3495,-0.4349,0.3333,0.2278,0.00097,-2.54519,0.0401,-0.0353,-0.1923,0.0826,0.00000,0.00000,0.0540,0.1079
10,0.4000,-0.1469,0.0000,0.3775,0.0872,-0.0399,0.0143,0.1951,-0.3627,0.2070,-0.4380,0.3302,0.2259,-0.01551,-2.69044,0.0475,-0.1280,-0.1300,-0.0592,0.00000,0.00000,0.0600,0.1199
11,0.4400,-0.1544,0.0000,0.3922,0.0738,-0.0079,0.0727,0.0364,-0.1054,0.2166,-0.4389,0.3274,0.2266,-0.02232,-2.65920,0.0511,-0.1113,-0.1695,0.0556,0.00000,0.00000,0.0660,0.1318
12,0.4800,-0.1613,0.0000,0.4051,0.0766,-0.0181,0.0312,0.0853,-0.2056,0.2673,-0.4394,0.3246,0.2273,-0.02820,-2.30007,0.0374,-0.0923,-0.1607,0.0192,0.00000,0.00000,0.0720,0.1438
13,0.5200,-0.1679,0.0000,0.4165,0.0641,-0.0005,0.0284,-0.0007,-0.0458,0.2863,-0.4400,0.3219,0.2269,-0.03338,-0.46163,0.0542,-0.1276,-0.1509,0.0173,0.00000,0.00000,0.0780,0.1557
14,0.5600,-0.1739,0.0000,0.4265,0.0625,-0.0033,0.0279,0.0111,-0.1272,0.2462,-0.4399,0.3196,0.2267,-0.03624,-0.23496,0.0300,-0.0987,-0.1551,0.0532,0.00000,0.00000,0.0840,0.1676
15,0.6000,-0.1795,0.0000,0.4353,0.0749,-0.0226,0.0281,0.1081,-0.4971,0.2193,-0.4404,0.3173,0.2264,-0.04992,-0.07743,0.0300,-0.0985,-0.1696,0.0485,0.00000,0.00000,0.0899,0.1796
16,0.6400,-0.1847,0.0000,0.4431,0.0410,0.0075,0.0416,-0.0355,-0.0033,0.2946,-0.4409,0.3152,0.2265,-0.05855,-0.00690,0.0594,-0.1237,-0.1573,-0.0582,0.00000,0.00000,0.0959,0.1915
17,0.6800,-0.1895,0.0000,0.4499,0.0337,0.0196,0.0222,-0.0894,-0.1397,0.2634,-0.4400,0.3140,0.2263,-0.06099,-0.08830,0.0423,-0.1009,-0.1480,0.0477,0.00000,0.00000,0.1019,0.2034
18,0.7200,-0.1939,0.0000,0.4559,0.0122,-0.0092,0.0356,0.0426,0.0955,0.3445,-0.4398,0.3133,0.2260,-0.05999,-0.08530,0.0378,-0.1040,-0.1753,0.0332,0.00000,0.00000,0.1079,0.2153
19,0.7600,-0.1978,0.0000,0.4612,0.0104,-0.0053,0.0357,0.0254,-0.0951,0.2045,-0.4401,0.3129,0.2259,-0.06125,-0.06147,0.0463,-0.1051,-0.1316,0.0166,0.00000,0.00000,0.1139,0.2271
20,0.8000,-0.2013,0.0000,0.4659,-0.0062,-0.0131,0.0418,0.0615,-0.0119,0.3268,-0.4406,0.3130,0.2261,-0.06217,-0.03762,0.0214,-0.1136,-0.1831,0.0128,0.00000,0.00000,0.1199,0.2390
21,0.8400,-0.2043,0.0000,0.4700,-0.0155,-0.0002,0.0456,0.0018,-0.0730,0.2020,-0.4410,0.3136,0.2262,-0.06464,-0.02620,0.0645,-0.1066,-0.1372,0.0442,0.00000,0.00000,0.1259,0.2508
22,0.8800,-0.2071,0.0000,0.4736,-0.0469,-0.0105,0.0418,0.0480,0.3083,0.3750,-0.4414,0.3150,0.2266,-0.05695,-0.01720,0.0168,-0.1052,-0.1900,0.0032,0.00000,0.00000,0.1318,0.2626
23,0.9200,-0.2093,0.0000,0.4767,-0.0402,-0.0084,0.0219,0.0364,-0.0611,0.2576,-0.4420,0.3166,0.2261,-0.05406,-0.00935,0.0416,-0.0894,-0.1229,0.0586,0.00000,0.00000,0.1378,0.2744
24,0.9600,-0.2111,0.0000,0.4795,-0.0587,-0.0196,0.0559,0.0878,0.1299,0.3254,-0.4429,0.3187,0.2262,-0.05118,0.00806,0.0197,-0.1161,-0.1999,0.0342,0.00000,0.00000,0.1438,0.2862
25,1.0000,-0.2124,0.0000,0.4820,-0.0616,-0.0138,0.0568,0.0617,0.0137,0.3417,-0.4440,0.3210,0.2269,-0.04916,0.02473,0.0255,-0.1207,-0.1629,0.0285,0.00000,0.00000,0.1497,0.2980
26,1.0400,-0.2132,0.0000,0.4842,-0.0727,0.0023,0.0381,-0.0137,0.0269,0.2547,-0.4447,0.3238,0.2271,-0.04842,0.02608,0.0508,-0.0975,-0.1427,0.0391,0.00000,0.00000,0.1557,0.3098
27,1.0800,-0.2137,0.0000,0.4861,-0.0876,0.0127,0.0343,-0.0635,0.1488,0.3570,-0.4449,0.3271,0.2269,-0.04432,0.01124,0.0334,-0.1168,-0.1563,0.0204,0.00000,0.00000,0.1617,0.3215
28,1.1200,-0.2137,0.0000,0.4877,-0.0856,-0.0132,0.0209,0.0608,-0.0493,0.2367,-0.4455,0.3306,0.2263,-0.04210,0.00642,0.0169,-0.0715,-0.1671,0.0769,0.00000,0.00000,0.1676,0.3332
29,1.1600,-0.2133,0.0000,0.4892,-0.0984,-0.0060,0.0725,0.0245,0.1224,0.3853,-0.4468,0.3342,0.2267,-0.04089,0.01582,0.0353,-0.1547,-0.1779,0.0155,0.00000,0.00000,0.1736,0.3449
30,1.2000,-0.2124,0.0000,0.4905,-0.0993,-0.0045,0.0466,0.0199,-0.0194,0.2191,-0.4478,0.3382,0.2274,-0.03886,0.01533,0.0328,-0.0938,-0.1427,0.0701,0.00000,0.00000,0.1796,0.3566
31,1.2400,-0.2113,0.0000,0.4916,-0.1037,-0.0063,0.0346,0.0277,-0.0568,0.2780,-0.4490,0.3422,0.2273,-0.04071,0.01880,0.0283,-0.1126,-0.1564,0.0430,0.00000,0.00000,0.1855,0.3682
32,1.2800,-0.2099,0.0000,0.4926,-0.1107,0.0063,0.0484,-0.0320,-0.0499,0.2773,-0.4500,0.3465,0.2273,-0.04284,0.01546,0.0500,-0.1181,-0.1552,0.0586,0.00000,0.00000,0.1915,0.3798
33,1.3200,-0.2082,0.0000,0.4935,-0.1154,-0.0123,0.0416,0.0573,-0.0806,0.2909,-0.4512,0.3511,0.2275,-0.04489,0.01457,0.0038,-0.1118,-0.1772,0.0700,0.00000,0.00000,0.1974,0.3914
34,1.3600,-0.2061,0.0000,0.4943,-0.1386,0.0110,0.0552,-0.0549,0.2657,0.3351,-0.4526,0.3560,0.2277,-0.04041,0.01510,0.0518,-0.1429,-0.1648,-0.0007,0.00000,0.00000,0.2034,0.4030
35,1.4000,-0.2037,0.0000,0.4950,-0.1436,0.0141,0.0183,-0.0703,0.2284,0.3151,-0.4534,0.3616,0.2275,-0.03011,0.00075,0.0231,-0.0965,-0.1318,0.0479,0.00000,0.00000,0.2093,0.4145
36,1.4400,-0.2009,0.0000,0.4956,-0.1403,-0.0088,0.0236,0.0373,0.1124,0.3543,-0.4549,0.3670,0.2266,-0.02344,-0.00221,0.0145,-0.1096,-0.1705,0.0634,0.00000,0.00000,0.2153,0.4261
37,1.4800,-0.1976,0.0000,0.4961,-0.1220,-0.0168,0.0386,0.0772,-0.2666,0.2331,-0.4569,0.3720,0.2262,-0.02872,0.00496,0.0122,-0.1089,-0.1350,0.0524,0.00000,0.00000,0.2212,0.4375
38,1.5200,-0.1941,0.0000,0.4966,-0.1546,0.0133,0.0793,-0.0676,0.3319,0.2326,-0.4589,0.3773,0.2271,-0.02470,0.00779,0.0786,-0.1303,-0.1754,-0.0131,0.00000,0.00000,0.2271,0.4490
39,1.5600,-0.1905,0.0000,0.4970,-0.1449,0.0078,0.0197,-0.0415,0.0693,0.2843,-0.4600,0.3832,0.2275,-0.01744,-0.00358,0.0005,-0.1077,-0.1368,0.0433,0.00000,0.00000,0.2331,0.4604
40,1.6000,-0.1867,0.0000,0.4974,-0.1319,-0.0207,0.0194,0.0944,-0.2148,0.3556,-0.4621,0.3885,0.2264,-0.02154,0.00037,0.0241,-0.0995,-0.1558,0.0964,0.00000,0.00000,0.2390,0.4718
41,1.6400,-0.1825,0.0000,0.4977,-0.1344,-0.0165,0.0639,0.0740,-0.1710,0.3094,-0.4649,0.3935,0.2266,-0.02910,0.01097,0.0284,-0.1254,-0.1788,0.0303,0.00000,0.00000,0.2449,0.4832
42,1.6800,-0.1779,0.0000,0.4980,-0.1577,0.0165,0.0738,-0.0828,0.2448,0.3130,-0.4670,0.3990,0.2279,-0.02621,0.00979,0.0403,-0.1558,-0.1742,-0.0062,0.00000,0.00000,0.2508,0.4946
43,1.7200,-0.1731,0.0000,0.4982,-0.1500,0.0081,0.0049,-0.0427,0.0019,0.3340,-0.4685,0.4051,0.2277,-0.02181,-0.00051,0.0104,-0.0942,-0.1236,0.0611,0.00000,0.00000,0.2567,0.5059
44,1.7600,-0.1680,0.0000,0.4984,-0.1545,-0.0042,0.0224,0.0145,0.0765,0.3385,-0.4708,0.4107,0.2264,-0.01987,-0.00105,0.0330,-0.1093,-0.1629,0.0591,0.00000,0.00000,0.2626,0.5172
45,1.8000,-0.1625,0.0000,0.4986,-0.1617,0.0115,0.0660,-0.0593,0.2472,0.1745,-0.4730,0.4166,0.2267,-0.01296,-0.00381,0.0625,-0.1217,-0.1376,0.0370,0.00000,0.00000,0.2685,0.5284
46,1.8400,-0.1569,0.0000,0.4988,-0.1368,-0.0196,0.0380,0.0915,-0.2346,0.1550,-0.4753,0.4221,0.2273,-0.01399,-0.00384,0.0217,-0.0857,-0.1335,0.0953,0.00000,0.00000,0.2744,0.5396
47,1.8800,-0.1516,0.0000,0.4989,-0.1541,-0.0107,0.0542,0.0458,0.1312,0.3259,-0.4786,0.4272,0.2276,-0.01534,0.00674,0.0552,-0.1387,-0.1677,0.0090,0.00000,0.00000,0.2803,0.5508
48,1.9200,-0.1461,0.0000,0.4990,-0.1494,0.0145,0.0160,-0.0727,0.0030,0.2336,-0.4808,0.4328,0.2274,-0.01349,0.00289,0.0182,-0.1064,-0.1091,0.0410,0.00000,0.00000,0.2862,0.5620
49,1.9600,-0.1406,0.0000,0.4992,-0.1609,0.0119,0.0439,-0.0615,0.2752,0.2662,-0.4828,0.4387,0.2270,-0.00627,-0.00352,0.0538,-0.1220,-0.1584,0.0782,0.00000,0.00000,0.2921,0.5731
50,2.0000,-0.1348,0.0000,0.4993,-0.1423,-0.0061,0.0395,0.0257,0.0055,0.2340,-0.4851,0.4442,0.2272,-0.00212,-0.00588,0.0140,-0.1235,-0.1199,0.0751,0.00000,0.00000,0.2980,0.5841
51,2.0400,-0.1289,0.0000,0.4994,-0.1466,-0.0136,0.0397,0.0593,0.1875,0.3225,-0.4882,0.4491,0.2273,0.00249,0.00029,0.0225,-0.1314,-0.1533,0.0338,0.00000,0.00000,0.3039,0.5952
52,2.0800,-0.1228,0.0000,0.4994,-0.1337,-0.0030,0.0339,0.0090,0.0310,0.2804,-0.4909,0.4539,0.2273,0.00585,0.00285,0.0264,-0.1195,-0.1261,0.0752,0.00000,0.00000,0.3098,0.6062
53,2.1200,-0.1166,0.0000,0.4995,-0.1283,-0.0065,0.0361,0.0241,0.0511,0.3570,-0.4935,0.4585,0.2273,0.00800,0.00472,0.0177,-0.1200,-0.1602,0.0526,0.00000,0.00000,0.3156,0.6171
54,2.1600,-0.1100,0.0000,0.4996,-0.1209,0.0120,0.0241,-0.0640,0.0413,0.3106,-0.4958,0.4630,0.2270,0.00879,0.00331,0.0168,-0.1353,-0.1255,0.0119,0.00000,0.00000,0.3215,0.6280
55,2.2000,-0.1031,0.0000,0.4996,-0.1142,-0.0060,0.0285,0.0192,0.0540,0.4746,-0.4979,0.4672,0.2267,0.01156,0.00125,-0.0212,-0.1333,-0.1719,0.0720,0.00000,0.00000,0.3273,0.6389
56,2.2400,-0.0958,0.0000,0.4997,-0.1023,-0.0033,0.0389,0.0081,0.0068,0.3223,-0.5003,0.4708,0.2265,0.01166,0.00346,0.0113,-0.1389,-0.1334,0.0510,0.00000,0.00000,0.3332,0.6497
57,2.2800,-0.0880,0.0000,0.4997,-0.0845,0.0004,0.0422,-0.0088,-0.1875,0.2443,-0.5022,0.4742,0.2267,0.00741,0.00284,0.0196,-0.1213,-0.1242,0.0500,0.00000,0.00000,0.3390,0.6605
58,2.3200,-0.0804,0.0000,0.4997,-0.0924,-0.0138,0.0586,0.0581,0.1425,0.3400,-0.5045,0.4771,0.2274,0.00843,0.00625,0.0218,-0.1298,-0.1761,0.0689,0.00000,0.00000,0.3449,0.6713
59,2.3600,-0.0726,0.0000,0.4998,-0.0747,-0.0005,0.0216,-0.0083,-0.0803,0.3800,-0.5065,0.4797,0.2275,0.00805,0.00789,0.0076,-0.1284,-0.1260,0.0069,0.00000,0.00000,0.3507,0.6820
60,2.4000,-0.0647,0.0000,0.4998,-0.0656,0.0013,0.0315,-0.0172,-0.1227,0.3133,-0.5081,0.4822,0.2269,0.00379,0.00747,0.0047,-0.1337,-0.1602,0.0906,0.00000,0.00000,0.3566,0.6927
61,2.4400,-0.0565,0.0000,0.4998,-0.0536,0.0039,0.0360,-0.0231,-0.2285,0.3329,-0.5093,0.4845,0.2269,-0.00388,0.00637,0.0018,-0.1238,-0.1327,0.0395,0.00000,0.00000,0.3624,0.7033
62,2.4800,-0.0484,0.0000,0.4998,-0.0627,-0.0034,0.0378,0.0085,0.0501,0.3535,-0.5108,0.4865,0.2269,-0.00598,0.00628,0.0055,-0.1270,-0.1703,0.0407,0.00000,0.00000,0.3682,0.7139
63,2.5200,-0.0401,0.0000,0.4999,-0.0619,0.0110,0.0317,-0.0592,0.1344,0.3037,-0.5121,0.4886,0.2267,-0.00261,0.00425,0.0155,-0.1314,-0.1235,0.0132,0.00000,0.00000,0.3740,0.7244
64,2.5600,-0.0317,0.0000,0.4999,-0.0377,-0.0138,0.0213,0.0605,-0.2606,0.3067,-0.5132,0.4904,0.2262,-0.00619,0.00345,-0.0008,-0.0876,-0.1281,0.1148,0.00000,0.00000,0.3798,0.7349
65,2.6000,-0.0235,0.0000,0.4999,-0.0529,-0.0058,0.0682,0.0203,0.1726,0.3031,-0.5149,0.4915,0.2266,-0.00686,0.00783,0.0416,-0.1421,-0.1566,0.0304,0.00000,0.00000,0.3856,0.7453
66,2.6400,-0.0151,0.0000,0.4999,-0.0484,0.0049,0.0249,-0.0296,0.1531,0.3374,-0.5160,0.4931,0.2271,-0.00042,0.00658,-0.0072,-0.1121,-0.1166,0.0127,0.00000,0.00000,0.3914,0.7557
67,2.6800,-0.0068,0.0000,0.4999,-0.0294,-0.0042,0.0095,0.0145,-0.1344,0.3564,-0.5170,0.4944,0.2260,-0.00180,0.00596,-0.0048,-0.1113,-0.1233,0.1012,0.00000,0.00000,0.3972,0.7661
68,2.7200,0.0018,0.0000,0.4999,-0.0241,0.0069,0.0447,-0.0375,-0.1134,0.3349,-0.5178,0.4954,0.2257,-0.00705,0.00555,0.0221,-0.1220,-0.1256,0.0362,0.00000,0.00000,0.4030,0.7763
69,2.7600,0.0105,0.0000,0.4999,-0.0279,0.0072,0.0535,-0.0377,0.0643,0.3440,-0.5183,0.4964,0.2263,-0.00698,0.00295,0.0056,-0.1342,-0.1483,0.0448,0.00000,0.00000,0.4088,0.7866
70,2.8000,0.0193,0.0000,0.4999,-0.0263,0.0019,0.0313,-0.0120,0.1242,0.3418,-0.5188,0.4974,0.2264,-0.00297,0.00161,0.0031,-0.1242,-0.1355,0.0367,0.00000,0.00000,0.4145,0.7968
71,2.8400,0.0282,0.0000,0.4999,-0.0117,0.0032,0.0123,-0.0197,-0.0741,0.3209,-0.5193,0.4981,0.2257,-0.00335,0.00051,-0.0018,-0.1131,-0.1053,0.0404,0.00000,0.00000,0.4203,0.8069
72,2.8800,0.0371,0.0000,0.5000,-0.0148,-0.0065,0.0522,0.0263,0.1200,0.3754,-0.5198,0.4984,0.2256,-0.00109,0.00120,-0.0007,-0.1347,-0.1681,0.0721,0.00000,0.00000,0.4261,0.8170
73,2.9200,0.0462,0.0000,0.5000,-0.0122,0.0015,0.0424,-0.0140,0.2133,0.3374,-0.5202,0.4986,0.2261,0.00537,0.00189,-0.0018,-0.1328,-0.1226,0.0038,0.00000,0.00000,0.4318,0.8270
74,2.9600,0.0554,0.0000,0.5000,0.0018,0.0037,0.0140,-0.0307,0.0540,0.3682,-0.5202,0.4989,0.2256,0.00989,0.00053,-0.0183,-0.1251,-0.1265,0.0317,0.00000,0.00000,0.4375,0.8370
75,3.0000,0.0647,0.0000,0.5000,0.0248,0.0009,0.0359,-0.0076,-0.2331,0.2576,-0.5197,0.4987,0.2250,0.00480,-0.00041,0.0302,-0.1008,-0.1066,0.0956,0.00000,0.00000,0.4433,0.8470
76,3.0400,0.0739,0.0000,0.5000,0.0241,0.0009,0.0557,-0.0093,-0.0528,0.2520,-0.5192,0.4981,0.2255,-0.00003,-0.00018,0.0217,-0.1192,-0.1344,0.0063,0.00000,0.00000,0.4490,0.8568
77,3.0800,0.0829,0.0000,0.5000,0.0310,0.0040,0.0396,-0.0206,-0.0802,0.2716,-0.5184,0.4975,0.2259,-0.00332,-0.00121,0.0089,-0.1280,-0.1121,0.0525,0.00000,0.00000,0.4547,0.8667
78,3.1200,0.0916,0.0000,0.5000,0.0298,-0.0021,0.0234,0.0052,0.0395,0.3784,-0.5176,0.4967,0.2257,-0.00324,-0.00128,-0.0114,-0.1255,-0.1375,0.0266,0.00000,0.00000,0.4604,0.8764
79,3.1600,0.1004,0.0000,0.5000,0.0307,-0.0007,0.0424,0.0004,0.1550,0.3677,-0.5167,0.4958,0.2255,0.00072,-0.00088,-0.0034,-0.1409,-0.1327,0.0713,0.00000,0.00000,0.4662,0.8861
80,3.2000,0.1094,0.0000,0.5000,0.0553,-0.0067,0.0299,0.0310,-0.2084,0.3170,-0.5155,0.4947,0.2254,-0.00174,-0.00025,-0.0119,-0.1142,-0.1118,0.0452,0.00000,0.00000,0.4719,0.8958
81,3.2400,0.1185,0.0000,0.5000,0.0595,0.0055,0.0493,-0.0306,-0.1580,0.2073,-0.5140,0.4932,0.2255,-0.00964,0.00066,0.0319,-0.1312,-0.1148,0.0437,0.00000,0.00000,0.4775,0.9054
82,3.2800,0.1273,0.0000,0.5000,0.0367,0.0126,0.0462,-0.0656,0.3992,0.3349,-0.5124,0.4922,0.2262,-0.00186,-0.00132,0.0008,-0.1360,-0.1438,-0.0068,0.00000,0.00000,0.4832,0.9149
83,3.3200,0.1359,0.0000,0.5000,0.0581,-0.0064,0.0000,0.0257,0.0772,0.4097,-0.5106,0.4911,0.2254,0.00657,-0.00258,-0.0291,-0.1070,-0.1175,0.0629,0.00000,0.00000,0.4889,0.9244
84,3.3600,0.1448,0.0000,0.5000,0.0756,0.0128,0.0313,-0.0643,-0.1027,0.3092,-0.5085,0.4895,0.2243,0.00371,-0.00272,0.0207,-0.1405,-0.0943,0.0195,0.00000,0.00000,0.4946,0.9338
85,3.4000,0.1539,0.0000,0.5000,0.0818,0.0101,0.0457,-0.0555,-0.0643,0.2732,-0.5058,0.4881,0.2246,0.00122,-0.00562,-0.0003,-0.1199,-0.1085,0.0188,0.00000,0.00000,0.5002,0.9432
86,3.4400,0.1627,0.0000,0.5000,0.0819,-0.0006,0.0437,0.0018,0.0850,0.3750,-0.5031,0.4863,0.2249,0.00211,-0.00546,-0.0027,-0.1417,-0.1246,0.0165,0.00000,0.00000,0.5059,0.9525
87,3.4800,0.1716,0.0000,0.5000,0.0982,0.0040,0.0266,-0.0276,-0.1044,0.3475,-0.5002,0.4843,0.2247,0.00047,-0.00574,-0.0079,-0.1350,-0.0989,0.0185,0.00000,0.00000,0.5115,0.9617
88,3.5200,0.1806,0.0000,0.5000,0.0884,-0.0027,0.0420,0.0145,0.2500,0.3786,-0.4972,0.4821,0.2246,0.00530,-0.00474,-0.0206,-0.1426,-0.1421,0.0282,0.00000,0.00000,0.5172,0.9709
89,3.5600,0.1898,0.0000,0.5000,0.0959,0.0086,0.0312,-0.0424,0.2882,0.2590,-0.4939,0.4799,0.2245,0.01562,-0.00536,-0.0055,-0.1265,-0.0874,0.0048,0.00000,0.00000,0.5228,0.9800
90,3.6000,0.1988,0.0000,0.5000,0.1241,0.0016,0.0218,-0.0380,-0.0692,0.2841,-0.4900,0.4777,0.2240,0.01852,-0.00704,-0.0023,-0.1083,-0.0879,0.0434,0.00000,0.00000,0.5284,0.9891
91,3.6400,0.2074,0.0000,0.5000,0.1309,-0.0181,0.0534,0.0845,0.0461,0.3822,-0.4861,0.4746,0.2240,0.01877,-0.00421,-0.0304,-0.1462,-0.1578,0.0388,0.00000,0.00000,0.5340,0.9981
92,3.6800,0.2163,0.0000,0.5000,0.1425,0.0088,0.0467,-0.0521,0.0511,0.3410,-0.4815,0.4714,0.2245,0.01953,-0.00276,-0.0042,-0.1467,-0.0881,-0.0219,0.00000,0.00000,0.5396,1.0070
93,3.7200,0.2251,0.0000,0.5000,0.1555,0.0102,0.0278,-0.0399,-0.0037,0.3399,-0.4762,0.4687,0.2243,0.02069,-0.00537,-0.0186,-0.1271,-0.1119,0.0448,0.00000,0.00000,0.5452,1.0159
94,3.7600,0.2339,0.0000,0.5000,0.1807,0.0025,0.0366,-0.0246,-0.2600,0.2828,-0.4704,0.4656,0.2238,0.01409,-0.00683,0.0062,-0.1210,-0.0970,0.0444,0.00000,0.00000,0.5508,1.0247
95,3.8000,0.2425,0.0000,0.5000,0.1830,-0.0039,0.0504,0.0350,-0.0867,0.3064,-0.4644,0.4619,0.2241,0.00813,-0.00601,-0.0106,-0.1341,-0.1292,0.0018,0.00000,0.00000,0.5564,1.0334
96,3.8400,0.2509,0.0000,0.5000,0.1841,0.0045,0.0424,-0.0127,0.0647,0.3918,-0.4580,0.4583,0.2245,0.00800,-0.00579,-0.0125,-0.1464,-0.1173,-0.0003,0.00000,0.00000,0.5619,1.0420
97,3.8800,0.2593,0.0000,0.5000,0.1955,-0.0024,0.0220,0.0025,-0.0039,0.4073,-0.4514,0.4548,0.2242,0.00929,-0.00621,-0.0317,-0.1280,-0.1228,0.0283,0.00000,0.00000,0.5675,1.0506
98,3.9200,0.2679,0.0000,0.5000,0.1881,0.0187,0.0443,-0.0997,0.3625,0.3032,-0.4444,0.4513,0.2239,0.01700,-0.00752,0.0023,-0.1559,-0.0973,-0.0099,0.00000,0.00000,0.5731,1.0592
99,3.9600,0.2765,0.0000,0.5000,0.2280,0.0020,0.0334,-0.0138,-0.2306,0.3062,-0.4366,0.4483,0.2238,0.01848,-0.01119,0.0014,-0.1005,-0.0980,0.0553,0.00000,0.00000,0.5786,1.0676
100,4.0000,0.2847,0.0000,0.5000,0.2246,-0.0167,0.0446,0.0973,0.1024,0.3334,-0.4288,0.4437,0.2237,0.01629,-0.00774,-0.0248,-0.1473,-0.1209,-0.0023,0.00000,0.00000,0.5841,1.0760
101,4.0400,0.2929,0.0000,0.5000,0.2461,-0.0063,0.0476,0.0241,-0.1322,0.2854,-0.4205,0.4393,0.2240,0.01497,-0.00564,-0.0112,-0.1267,-0.1088,0.0353,0.00000,0.00000,0.5896,1.0844
102,4.0800,0.3008,0.0000,0.5000,0.2388,-0.0042,0.0596,0.0109,0.2328,0.4223,-0.4119,0.4349,0.2246,0.01854,-0.00389,-0.0085,-0.1478,-0.1420,0.0134,0.00000,0.00000,0.5952,1.0926
103,4.1200,0.3087,0.0000,0.5000,0.2583,0.0041,0.0331,-0.0322,0.0467,0.4059,-0.4027,0.4310,0.2247,0.02337,-0.00424,-0.0073,-0.1260,-0.1159,0.0176,0.00000,0.00000,0.6007,1.1008
104,4.1600,0.3167,0.0000,0.5000,0.2753,-0.0125,0.0359,0.0505,-0.0472,0.3730,-0.3929,0.4267,0.2242,0.02308,-0.00321,-0.0214,-0.1182,-0.1330,0.0583,0.00000,0.00000,0.6062,1.1089
105,4.2000,0.3248,0.0000,0.5000,0.2843,-0.0024,0.0525,0.0009,0.0322,0.3786,-0.3827,0.4222,0.2244,0.02237,-0.00112,-0.0101,-0.1385,-0.1178,-0.0050,0.00000,0.00000,0.6116,1.1170
106,4.2400,0.3328,0.0000,0.5000,0.2844,0.0338,0.0657,-0.1743,0.2513,0.2338,-0.3717,0.4188,0.2249,0.02844,-0.00467,0.0590,-0.1336,-0.0921,0.0178,0.00000,0.00000,0.6171,1.1249
107,4.2800,0.3404,0.0000,0.5000,0.2887,-0.0039,0.0433,0.0036,0.4390,0.2936,-0.3605,0.4154,0.2253,0.04496,-0.00785,-0.0101,-0.1044,-0.1592,0.0347,0.00000,0.00000,0.6226,1.1328
108,4.3200,0.3476,0.0000,0.5000,0.3252,-0.0193,0.0514,0.0832,0.0551,0.2908,-0.3488,0.4106,0.2249,0.05211,-0.00476,0.0309,-0.1154,-0.1196,0.0570,0.00000,0.00000,0.6280,1.1407
109,4.3600,0.3544,0.0000,0.5000,0.3501,-0.0143,0.0610,0.0581,-0.1013,0.3172,-0.3363,0.4055,0.2251,0.04985,-0.00084,-0.0059,-0.1308,-0.1281,0.0123,0.00000,0.00000,0.6335,1.1484
110,4.4000,0.3609,0.0000,0.5000,0.3608,0.0055,0.0610,-0.0371,0.0143,0.2946,-0.3228,0.4008,0.2254,0.04773,0.00037,0.0173,-0.1275,-0.1051,0.0383,0.00000,0.00000,0.6389,1.1561
