step,time_s,cmd_vx,cmd_vy,cmd_wz,act_vx,act_vy,act_vz,act_wx,act_wy,act_wz,pos_x,pos_y,pos_z,pitch_rad,roll_rad,action_0,action_1,action_2,action_3,lqr_left,lqr_right
114,4.5600,0.7229,0.0000,-0.1093,0.7455,-0.0072,0.0486,0.0349,-0.0910,-0.1113,-24.5079,-75.3787,0.2241,-0.02363,-0.00993,0.0191,-0.1204,-0.1271,0.0345,-0.00351,0.00744
115,4.6000,0.7229,0.0000,-0.1093,0.7403,-0.0156,0.0237,0.0767,0.0278,-0.0998,-24.4792,-75.3863,0.2248,-0.02500,-0.00697,-0.0037,-0.1159,-0.0993,0.0501,-0.00203,0.00873
116,4.6400,0.7229,0.0000,-0.1093,0.7437,0.0127,-0.0001,-0.0647,-0.0786,-0.1411,-24.4505,-75.3935,0.2244,-0.02713,-0.00671,0.0303,-0.1013,-0.0535,0.0393,-0.00120,0.00648
117,4.6800,0.7229,0.0000,-0.1093,0.7349,0.0091,-0.0029,-0.0468,0.0710,-0.0824,-24.4218,-75.4003,0.2236,-0.02568,-0.00903,0.0042,-0.0872,-0.1041,0.0378,0.00013,0.01040
118,4.7200,0.7229,0.0000,-0.1093,0.7288,0.0136,0.0275,-0.0674,0.2550,-0.1977,-24.3932,-75.4072,0.2232,-0.01923,-0.01104,0.0111,-0.1257,-0.0875,0.0457,-0.00107,0.00957
119,4.7600,0.7229,0.0000,-0.1093,0.7438,0.0134,0.0392,-0.0691,0.0050,-0.0696,-24.3645,-75.4140,0.2238,-0.01499,-0.01442,0.0164,-0.1427,-0.0877,0.0159,-0.00579,0.00350
120,4.8000,0.7229,0.0000,-0.1093,0.7486,-0.0050,0.0232,0.0261,-0.0227,-0.1754,-24.3358,-75.4217,0.2239,-0.01548,-0.01475,0.0271,-0.1021,-0.0813,0.0638,-0.00636,0.00419
121,4.8400,0.7229,0.0000,-0.1093,0.7421,-0.0061,0.0112,0.0287,0.1578,-0.0383,-24.3071,-75.4299,0.2236,-0.01241,-0.01307,-0.0102,-0.1129,-0.0781,-0.0222,-0.00329,0.00582
122,4.8800,0.7229,0.0000,-0.1093,0.7532,0.0046,0.0336,-0.0230,-0.0139,-0.0531,-24.2782,-75.4379,0.2232,-0.01022,-0.01327,0.0314,-0.1164,-0.0954,0.0797,-0.00546,0.00462
123,4.9200,0.7229,0.0000,-0.1093,0.7681,0.0042,0.0431,-0.0198,-0.2027,-0.1594,-24.2490,-75.4458,0.2237,-0.01514,-0.01434,0.0447,-0.1065,-0.0910,0.0331,-0.00573,0.00400
124,4.9600,0.7229,0.0000,-0.1093,0.7618,-0.0181,0.0325,0.0896,-0.0224,-0.0828,-24.2198,-75.4545,0.2243,-0.01867,-0.01227,0.0047,-0.1103,-0.1224,0.0312,-0.00073,0.00841
125,5.0000,0.7229,0.0000,-0.1093,0.7672,-0.0002,0.0100,-0.0006,-0.1470,-0.0289,-24.1906,-75.4633,0.2243,-0.02339,-0.01023,0.0317,-0.1086,-0.0731,0.0167,0.00195,0.00737
126,5.0400,0.7229,0.0000,-0.1093,0.7505,0.0218,0.0132,-0.1084,0.1590,-0.1537,-24.1614,-75.4714,0.2238,-0.02177,-0.01236,0.0334,-0.1088,-0.0952,0.0169,0.00509,0.01021
127,5.0800,0.7229,0.0000,-0.1093,0.7634,0.0133,0.0232,-0.0674,-0.0733,-0.1272,-24.1322,-75.4790,0.2238,-0.02068,-0.01683,0.0357,-0.1069,-0.0837,0.0659,-0.00008,0.00975
128,5.1200,0.7229,0.0000,-0.1093,0.7792,-0.0246,0.0198,0.1228,-0.3500,-0.0643,-24.1030,-75.4881,0.2240,-0.02967,-0.01513,0.0353,-0.0882,-0.1140,0.0678,-0.00143,0.01258
129,5.1600,0.7229,0.0000,-0.1093,0.7636,-0.0225,0.0244,0.1117,-0.0668,-0.0727,-24.0740,-75.4982,0.2244,-0.03747,-0.00894,0.0196,-0.1133,-0.1224,0.0048,0.00638,0.01573
130,5.2000,0.7229,0.0000,-0.1093,0.7608,0.0062,-0.0131,-0.0323,-0.1440,-0.1218,-24.0451,-75.5074,0.2243,-0.04234,-0.00764,0.0200,-0.0834,-0.0608,0.0291,0.00694,0.01491
131,5.2400,0.7229,0.0000,-0.1093,0.7439,0.0074,-0.0044,-0.0383,0.0743,-0.0500,-24.0164,-75.5160,0.2237,-0.04214,-0.00895,0.0157,-0.1002,-0.1236,0.0525,0.00871,0.01887
132,5.2800,0.7229,0.0000,-0.1093,0.7438,-0.0055,0.0154,0.0291,0.0424,-0.1951,-23.9880,-75.5248,0.2236,-0.03952,-0.00898,0.0049,-0.0986,-0.1282,0.0701,0.00538,0.01906
133,5.3200,0.7229,0.0000,-0.1093,0.7456,0.0008,0.0369,-0.0059,-0.0286,-0.1049,-23.9597,-75.5339,0.2246,-0.04049,-0.00818,0.0210,-0.1482,-0.1069,0.0249,0.00785,0.01635
134,5.3600,0.7229,0.0000,-0.1093,0.7187,0.0030,0.0209,-0.0154,0.4203,-0.1841,-23.9318,-75.5430,0.2252,-0.03056,-0.00789,0.0150,-0.1131,-0.1071,0.0409,0.00805,0.01809
135,5.4000,0.7229,0.0000,-0.1093,0.7298,0.0238,-0.0015,-0.1192,0.1521,-0.1838,-23.9039,-75.5516,0.2248,-0.02091,-0.01124,0.0250,-0.1213,-0.0618,0.0257,0.00056,0.01027
136,5.4400,0.7229,0.0000,-0.1093,0.7276,0.0043,0.0169,-0.0209,0.2474,-0.1767,-23.8760,-75.5604,0.2240,-0.01224,-0.01405,0.0097,-0.1119,-0.0973,0.0819,-0.00223,0.01093
137,5.4800,0.7229,0.0000,-0.1093,0.7444,-0.0029,0.0397,0.0144,0.0270,-0.1283,-23.8481,-75.5701,0.2241,-0.00795,-0.01411,0.0262,-0.1238,-0.0867,0.0342,-0.00766,0.00598
138,5.5200,0.7229,0.0000,-0.1093,0.7473,-0.0088,0.0397,0.0465,0.0807,-0.2477,-23.8201,-75.5803,0.2243,-0.00583,-0.01240,0.0250,-0.1031,-0.0833,0.0580,-0.00808,0.00741
139,5.5600,0.7229,0.0000,-0.1093,0.7624,-0.0023,0.0188,0.0098,-0.1496,-0.1091,-23.7919,-75.5908,0.2243,-0.00859,-0.01144,0.0165,-0.1063,-0.0667,0.0178,-0.00797,0.00449
140,5.6000,0.7229,0.0000,-0.1093,0.7616,-0.0256,0.0157,0.1271,-0.0792,0.0103,-23.7637,-75.6019,0.2237,-0.01190,-0.00801,-0.0086,-0.0840,-0.1354,0.0754,-0.00550,0.00795
141,5.6400,0.7229,0.0000,-0.1093,0.7689,0.0079,0.0422,-0.0401,-0.1603,-0.0490,-23.7352,-75.6129,0.2239,-0.01817,-0.00596,0.0458,-0.1218,-0.0941,0.0168,-0.00220,0.00675
142,5.6800,0.7229,0.0000,-0.1093,0.7528,0.0166,0.0236,-0.0831,0.1652,-0.1088,-23.7065,-75.6228,0.2243,-0.01631,-0.00871,0.0024,-0.1094,-0.1055,0.0028,0.00170,0.00933
143,5.7200,0.7229,0.0000,-0.1093,0.7535,0.0107,0.0195,-0.0553,0.1922,-0.0247,-23.6779,-75.6328,0.2240,-0.00947,-0.01175,0.0013,-0.1312,-0.0923,0.0523,-0.00029,0.00639
144,5.7600,0.7229,0.0000,-0.1093,0.7707,0.0145,0.0165,-0.0747,-0.0828,-0.0126,-23.6491,-75.6429,0.2235,-0.00869,-0.01466,0.0261,-0.1187,-0.0645,0.0125,-0.00488,0.00250
145,5.8000,0.7229,0.0000,-0.1093,0.7672,0.0234,0.0435,-0.1158,0.0690,-0.1654,-23.6201,-75.6530,0.2235,-0.00835,-0.01847,0.0555,-0.1262,-0.0952,0.0130,-0.00282,0.00539
146,5.8400,0.7229,0.0000,-0.1093,0.7822,0.0087,0.0373,-0.0441,-0.1421,-0.1131,-23.5909,-75.6632,0.2241,-0.01053,-0.02250,0.0266,-0.1297,-0.0884,0.0139,-0.00452,0.00569
147,5.8800,0.7229,0.0000,-0.1093,0.7767,-0.0166,0.0162,0.0834,0.0275,-0.0914,-23.5620,-75.6747,0.2239,-0.01210,-0.02064,0.0153,-0.1069,-0.0987,0.0102,-0.00529,0.00893
148,5.9200,0.7229,0.0000,-0.1093,0.7614,-0.0092,0.0222,0.0466,0.3924,-0.0707,-23.5335,-75.6866,0.2234,-0.00282,-0.01728,-0.0214,-0.1312,-0.0978,-0.0170,-0.00378,0.00794
149,5.9600,0.7229,0.0000,-0.1093,0.7881,0.0044,0.0157,-0.0239,-0.0714,-0.0228,-23.5045,-75.6979,0.2226,0.00201,-0.01781,0.0209,-0.0881,-0.0637,0.0127,-0.00944,-0.00041
150,6.0000,0.7229,0.0000,-0.1093,0.7848,0.0246,-0.0015,-0.1275,0.0796,-0.0146,-23.4750,-75.7090,0.2213,0.00189,-0.02056,0.0163,-0.0949,-0.0422,-0.1132,-0.00653,0.00179
151,6.0400,0.7229,0.0000,-0.1093,0.8003,0.0058,-0.0000,-0.0387,-0.1906,0.1909,-23.4452,-75.7197,0.2197,0.00010,-0.02491,-0.0025,-0.0661,-0.0923,-0.0358,-0.00848,0.00311
152,6.0800,0.7229,0.0000,-0.1093,0.8103,0.0090,-0.0363,-0.0542,-0.3511,0.1955,-23.4152,-75.7311,0.2175,-0.01195,-0.02607,0.0497,0.0107,0.0364,-0.1533,-0.00629,0.00595
153,6.1200,0.7229,0.0000,-0.1093,0.7947,0.0415,-0.0158,-0.2284,-0.2104,0.2513,-23.3850,-75.7413,0.2155,-0.02126,-0.03225,0.1497,0.0559,0.0135,-0.1552,-0.00231,0.01333
154,6.1600,0.7229,0.0000,-0.1093,0.8026,0.0328,-0.0677,-0.1888,-0.5658,0.3568,-23.3545,-75.7505,0.2132,-0.03666,-0.04244,0.1934,0.1779,0.1440,-0.1780,-0.00280,0.01688
155,6.2000,0.7229,0.0000,-0.1093,0.7517,0.0030,-0.1446,-0.0217,0.0910,0.4369,-23.3251,-75.7607,0.2079,-0.04177,-0.04501,0.2595,0.4385,0.3670,-0.2223,0.00386,0.02925
156,6.2400,0.7229,0.0000,-0.1093,0.7466,-0.0182,-0.2017,0.1135,-0.2350,0.6454,-23.2965,-75.7708,0.1994,-0.04405,-0.04511,0.3848,0.8904,0.9460,-0.1188,0.00280,0.02572
157,6.2800,0.7229,0.0000,-0.1093,0.7029,-0.0480,0.0031,0.2855,-0.1932,0.3014,-23.2693,-75.7813,0.1949,-0.05419,-0.03685,0.6805,1.1603,1.5799,0.0902,0.00952,0.02753
158,6.3200,0.7229,0.0000,-0.1093,0.6012,-0.0521,0.0952,-0.1315,0.3947,0.4838,-23.2451,-75.7905,0.1983,-0.05040,-0.02936,0.9601,1.0986,1.9674,0.4252,0.01932,0.02569
159,6.3600,0.7229,0.0000,-0.1093,0.6474,-0.0857,0.0670,0.2334,-0.3547,0.6721,-23.2213,-75.8003,0.2029,-0.05441,-0.01862,0.9144,0.8265,1.7637,0.9324,0.00686,0.02100
160,6.4000,0.7229,0.0000,-0.1093,0.6248,-0.0617,0.1115,-0.4148,-0.6212,1.2717,-23.1972,-75.8088,0.2089,-0.08408,-0.02211,0.7504,0.1512,1.5467,1.2000,0.01686,0.02209
161,6.4400,0.7229,0.0000,-0.1093,0.6795,0.1082,0.5341,-0.8185,-1.4197,1.0560,-23.1727,-75.8111,0.2266,-0.13678,-0.04410,0.6946,-0.9730,0.5983,1.7100,0.02035,0.03384
162,6.4800,0.7229,0.0000,-0.1093,0.6652,0.1195,0.9936,-1.0186,-0.1768,3.4020,-23.1502,-75.8065,0.2620,-0.14078,-0.08825,0.6688,-2.2217,-0.6656,1.0680,0.03087,0.04418
163,6.5200,0.7229,0.0000,-0.1093,0.5633,0.0095,0.3074,0.4341,-0.5677,4.5885,-23.1281,-75.8027,0.2847,-0.13365,-0.09898,-0.6750,-0.3926,-0.1216,-0.1171,0.01572,0.05328
164,6.5600,0.7229,0.0000,-0.1093,0.5753,-0.0086,-0.0516,0.6047,-0.3774,2.0252,-23.1061,-75.8001,0.2904,-0.13399,-0.08095,0.2356,2.1076,0.6642,1.1821,0.02823,0.05696
165,6.6000,0.7229,0.0000,-0.1093,0.5218,0.0221,-0.4250,-0.2866,-0.4970,1.1191,-23.0843,-75.7955,0.2832,-0.14643,-0.10258,1.4672,2.5120,1.0928,2.0007,0.03924,0.05428
166,6.6400,0.7229,0.0000,-0.1093,0.5312,-0.0694,-0.5957,0.9093,0.1865,0.5787,-23.0620,-75.7924,0.2650,-0.14765,-0.08771,1.9935,1.7883,1.2550,2.2227,0.04047,0.06217
167,6.6800,0.7229,0.0000,-0.1093,0.5873,-0.0547,-0.3395,0.3615,-0.4733,0.1376,-23.0349,-75.7923,0.2458,-0.13785,-0.04943,1.6317,0.8148,1.0561,1.8840,0.05000,0.04099
168,6.7200,0.7229,0.0000,-0.1093,0.4510,0.0149,0.0205,-0.2137,0.3869,0.0236,-23.0140,-75.7872,0.2445,-0.13707,-0.04708,1.4282,0.9244,0.8277,1.8391,0.05840,0.04177
169,6.7600,0.7229,0.0000,-0.1093,0.3391,0.1060,0.3150,-0.7667,0.7542,-0.1555,-23.0000,-75.7793,0.2546,-0.11761,-0.06498,1.2546,0.3518,0.5169,1.8957,0.04297,0.03813
170,6.8000,0.7229,0.0000,-0.1093,0.3970,0.1502,0.8180,-0.7882,-0.6057,-0.0897,-22.9923,-75.7681,0.2804,-0.11208,-0.09647,0.8068,-1.2549,0.1299,1.6947,0.02341,0.03794
171,6.8400,0.7229,0.0000,-0.1093,0.4489,0.2193,0.8055,-0.2812,-2.3873,2.2999,-22.9850,-75.7537,0.3141,-0.16427,-0.11567,0.6258,-1.0684,0.0526,0.9930,0.01875,0.04778
172,6.8800,0.7229,0.0000,-0.1093,0.4485,0.2059,0.1557,0.8466,-1.3597,0.4246,-22.9733,-75.7418,0.3273,-0.20909,-0.07385,0.9045,2.2751,0.3887,1.5937,0.03090,0.05645
173,6.9200,0.7229,0.0000,-0.1093,0.3623,0.1759,-0.1528,0.1316,0.0754,0.3005,-22.9626,-75.7291,0.3273,-0.25070,-0.06254,1.8187,2.3563,0.5801,2.3306,0.04159,0.06408
174,6.9600,0.7229,0.0000,-0.1093,0.2587,0.1622,-0.4702,-0.0815,0.7219,0.5247,-22.9508,-75.7182,0.3159,-0.24063,-0.07543,2.1858,1.8668,0.8296,2.6159,0.04442,0.06182
175,7.0000,0.7229,0.0000,-0.1093,0.3243,0.1093,-0.6250,0.5992,1.3829,0.8169,-22.9364,-75.7083,0.2960,-0.19318,-0.06856,2.0537,1.5540,0.7066,2.5433,0.02986,0.05445
176,7.0400,0.7229,0.0000,-0.1093,0.4993,-0.0087,-0.5391,-0.0474,0.5529,-0.0763,-22.9163,-75.6995,0.2715,-0.13499,-0.03907,1.6022,1.4911,0.6703,2.0203,0.01383,0.03351
177,7.0800,0.7229,0.0000,-0.1093,0.5653,0.0889,-0.1048,-0.5998,-0.3834,-0.0785,-22.8965,-75.6877,0.2626,-0.15834,-0.05661,1.4183,1.5150,0.9014,1.8350,0.00509,0.02806
178,7.1200,0.7229,0.0000,-0.1093,0.6678,0.0595,0.0161,-0.3928,0.2933,-0.0598,-22.8749,-75.6750,0.2638,-0.14184,-0.07306,1.4802,1.7389,0.6900,1.9980,0.00097,0.03909
179,7.1600,0.7229,0.0000,-0.1093,0.8172,-0.0051,0.4527,0.1668,0.3963,-0.0911,-22.8498,-75.6619,0.2788,-0.10586,-0.07671,1.6061,1.1364,0.1239,1.8131,-0.00821,0.04086
180,7.2000,0.7229,0.0000,-0.1093,0.8235,-0.0430,0.8056,0.2043,0.8824,0.0535,-22.8210,-75.6494,0.3080,-0.06062,-0.06648,1.8660,0.4359,-0.4232,1.8814,-0.00902,0.03201
181,7.2400,0.7229,0.0000,-0.1093,0.7348,-0.0104,0.2809,-0.3763,0.3296,0.3865,-22.7941,-75.6365,0.3272,-0.06353,-0.08376,1.9177,0.7328,0.7243,1.4026,-0.02003,0.01377
182,7.2800,0.7229,0.0000,-0.1093,0.5815,0.0883,0.2977,-0.5948,0.2522,-0.1302,-22.7707,-75.6227,0.3368,-0.04801,-0.09457,1.5736,0.4806,1.0451,1.3995,-0.02888,0.01608
183,7.3200,0.7229,0.0000,-0.1093,0.3517,0.2309,0.4542,-1.1391,-0.2591,-0.1006,-22.7598,-75.6070,0.3538,-0.03890,-0.13286,1.4648,0.1275,0.6347,1.3618,-0.03981,0.02101
184,7.3600,0.7229,0.0000,-0.1093,0.3951,0.2074,0.1659,-0.8404,-0.3442,0.1147,-22.7521,-75.5908,0.3632,-0.04742,-0.17281,1.2500,0.3368,0.6056,1.1392,-0.04943,0.03289
185,7.4000,0.7229,0.0000,-0.1093,0.4545,0.1952,-0.2479,0.1340,0.3701,-0.4327,-22.7382,-75.5769,0.3556,-0.04179,-0.16249,1.4887,1.8350,0.8413,1.4932,-0.05484,0.04334
186,7.4400,0.7229,0.0000,-0.1093,0.5457,0.0867,-0.0165,-0.1431,0.1033,-0.2600,-22.7205,-75.5652,0.3480,-0.02147,-0.16735,1.8614,2.0945,0.6186,1.7652,-0.05559,0.03284
187,7.4800,0.7229,0.0000,-0.1093,0.6854,-0.0315,-0.0566,0.8473,0.4532,-0.3943,-22.6969,-75.5562,0.3469,-0.01439,-0.14317,2.0345,2.2433,0.5074,1.9078,-0.05837,0.03363
188,7.5200,0.7229,0.0000,-0.1093,0.8027,-0.1383,-0.0973,0.8271,0.2009,0.2312,-22.6676,-75.5497,0.3431,-0.00055,-0.11326,2.0298,1.7535,0.4738,1.9694,-0.04900,0.01520
189,7.5600,0.7229,0.0000,-0.1093,0.6704,-0.0317,-0.0481,0.1759,-0.3814,0.0296,-22.6388,-75.5418,0.3399,-0.02886,-0.09728,1.7805,1.6447,0.7180,1.8191,-0.03706,-0.00103
190,7.6000,0.7229,0.0000,-0.1093,0.5860,0.0091,0.0523,-0.0778,-0.0251,-0.0239,-22.6154,-75.5331,0.3397,-0.02928,-0.09402,1.5955,1.8947,0.5832,1.8704,-0.02503,0.00655
191,7.6400,0.7229,0.0000,-0.1093,0.6268,0.0013,0.0901,-0.0226,-0.2529,-0.0075,-22.5936,-75.5237,0.3421,-0.03347,-0.09585,1.5933,1.8713,0.5524,1.9999,-0.02564,0.01131
192,7.6800,0.7229,0.0000,-0.1093,0.6650,-0.0074,0.1793,0.0350,0.0132,0.0090,-22.5699,-75.5141,0.3478,-0.03234,-0.09391,1.6063,1.7504,0.3991,2.0226,-0.01980,0.01842
193,7.7200,0.7229,0.0000,-0.1093,0.7068,-0.0117,0.4428,0.0529,0.4114,0.0123,-22.5448,-75.5036,0.3613,-0.00871,-0.08970,1.6431,1.2836,0.0155,2.0551,-0.01849,0.01916
194,7.7600,0.7229,0.0000,-0.1093,0.7184,-0.0136,0.9278,0.0541,0.4645,0.0222,-22.5186,-75.4915,0.3902,0.02863,-0.08491,1.8509,0.3719,-0.5512,2.0776,-0.02343,0.01053
195,7.8000,0.7229,0.0000,-0.1093,0.6752,0.0242,0.3321,-0.6472,-0.3079,0.2644,-22.4940,-75.4782,0.4097,-0.01038,-0.11516,1.8989,0.7453,1.0079,1.3563,-0.02835,0.00089
196,7.8400,0.7229,0.0000,-0.1093,0.6513,0.0804,0.3127,-0.2434,0.0038,0.0069,-22.4703,-75.4645,0.4197,-0.01398,-0.12834,1.5552,0.2744,0.9534,1.3642,-0.03340,0.01518
197,7.8800,0.7229,0.0000,-0.1093,0.4840,0.1772,0.3425,-0.8187,-0.3912,-0.1569,-22.4532,-75.4493,0.4336,-0.01421,-0.15226,1.4242,0.2902,0.6679,1.3854,-0.03886,0.02031
198,7.9200,0.7229,0.0000,-0.1093,0.4377,0.2063,0.0680,-0.8820,-0.0017,0.0763,-22.4413,-75.4332,0.4384,-0.02377,-0.18977,1.2445,0.4839,0.7039,1.1035,-0.04657,0.03227
199,7.9600,0.7229,0.0000,-0.1093,0.4271,0.2030,0.0212,-1.1126,0.1404,-0.2271,-22.4274,-75.4188,0.4347,-0.01158,-0.22601,1.4635,1.0364,0.7684,1.3226,-0.05538,0.04280
200,8.0000,0.7229,0.0000,-0.1093,0.4717,0.0616,-0.0331,1.0829,-0.8915,-0.7750,-22.4120,-75.4083,0.4318,-0.02806,-0.20934,1.4866,2.1366,0.8773,1.3572,-0.06314,0.05206
201,8.0400,0.7229,0.0000,-0.1093,0.5786,-0.1117,0.0182,1.0501,0.1147,-0.4912,-22.3923,-75.4043,0.4309,-0.02132,-0.16564,1.8998,2.1876,0.3915,1.9693,-0.04116,0.04982
202,8.0800,0.7229,0.0000,-0.1093,0.6955,-0.1873,-0.1264,1.0544,0.4079,-0.0255,-22.3651,-75.4028,0.4287,-0.02115,-0.12168,1.9953,2.0185,0.4479,2.1051,-0.02208,0.02944
203,8.1200,0.7229,0.0000,-0.1093,0.6217,-0.0833,-0.1244,0.5078,-0.0072,0.1266,-22.3378,-75.4002,0.4227,-0.02284,-0.09317,1.8067,1.7974,0.5783,2.0111,-0.01097,0.01151
204,8.1600,0.7229,0.0000,-0.1093,0.5133,0.0306,-0.0621,-0.2135,0.0517,-0.0580,-22.3159,-75.3938,0.4182,-0.02798,-0.08992,1.5978,2.0408,0.6675,2.0000,-0.00061,0.00550
205,8.2000,0.7229,0.0000,-0.1093,0.5773,0.0047,0.0372,-0.0427,-0.5013,-0.0140,-22.2962,-75.3862,0.4173,-0.03227,-0.09497,1.5665,1.9895,0.6172,2.0179,-0.00614,0.01068
206,8.2400,0.7229,0.0000,-0.1093,0.6584,-0.0216,0.1035,0.1258,-0.3709,0.0292,-22.2732,-75.3786,0.4204,-0.04866,-0.09140,1.5814,1.7811,0.5315,2.1310,0.00055,0.02240
207,8.2800,0.7229,0.0000,-0.1093,0.6803,-0.0116,0.3765,0.0540,0.3745,0.0100,-22.2483,-75.3703,0.4316,-0.03036,-0.08456,1.6269,1.3490,0.1463,2.0376,0.00638,0.02785
208,8.3200,0.7229,0.0000,-0.1093,0.7386,-0.0232,0.8375,0.1062,0.3379,0.0316,-22.2221,-75.3602,0.4578,0.00385,-0.07843,1.7624,0.4920,-0.3965,2.0953,-0.00192,0.01856
209,8.3600,0.7229,0.0000,-0.1093,0.6617,0.0151,0.3210,-0.3493,0.1003,0.1845,-22.1967,-75.3493,0.4771,-0.01385,-0.09296,1.9548,0.7100,0.5751,1.4592,-0.00529,0.01115
210,8.4000,0.7229,0.0000,-0.1093,0.5794,0.1002,0.1770,-0.2471,0.1034,-0.1249,-22.1737,-75.3376,0.4827,-0.02514,-0.11908,1.5406,0.5597,1.2926,1.3991,-0.01387,0.01592
211,8.4400,0.7229,0.0000,-0.1093,0.4282,0.1704,0.4844,-0.8527,-0.5351,-0.1542,-22.1580,-75.3234,0.4981,-0.03363,-0.14841,1.5524,0.1211,0.8968,1.4448,-0.02160,0.02070
212,8.4800,0.7229,0.0000,-0.1093,0.4267,0.1712,0.4310,-0.6658,-0.5053,0.1416,-22.1471,-75.3082,0.5156,-0.04372,-0.17861,1.3094,0.1034,0.4583,1.2559,-0.02840,0.03261
213,8.5200,0.7229,0.0000,-0.1093,0.4496,0.2183,-0.0888,0.1828,0.0621,-0.2109,-22.1321,-75.2948,0.5167,-0.03730,-0.16286,1.3466,1.7980,0.7251,1.3470,-0.03153,0.04310
214,8.5600,0.7229,0.0000,-0.1093,0.6046,0.1129,-0.2462,0.9554,0.5480,-0.8383,-22.1145,-75.2831,0.5056,-0.01426,-0.13380,1.8421,2.4865,0.5831,1.8116,-0.02864,0.03933
215,8.6000,0.7229,0.0000,-0.1093,0.7576,-0.0781,0.0760,0.3173,-0.0587,-0.0278,-22.0893,-75.2748,0.5035,-0.01188,-0.13000,1.9835,2.0122,0.4170,1.9494,-0.02046,0.02021
216,8.6400,0.7229,0.0000,-0.1093,0.8568,-0.1431,-0.1480,0.6141,0.3144,-0.0261,-22.0561,-75.2698,0.5015,-0.01693,-0.11329,2.0711,1.7786,0.5997,2.0042,-0.01234,0.01850
217,8.6800,0.7229,0.0000,-0.1093,0.7249,-0.0635,0.1387,0.3554,-0.1881,0.0920,-22.0242,-75.2648,0.5014,-0.01716,-0.08751,1.7293,1.4658,0.4281,1.5926,-0.01068,0.00400
218,8.7200,0.7229,0.0000,-0.1093,0.6580,0.0047,-0.0229,-0.0424,-0.7258,-0.0086,-21.9975,-75.2568,0.5025,-0.04703,-0.09034,1.5024,1.9801,0.7687,1.8571,-0.00095,0.00344
219,8.7600,0.7229,0.0000,-0.1093,0.6236,-0.0096,0.0408,0.0898,-0.1201,-0.0036,-21.9735,-75.2495,0.5030,-0.04706,-0.08675,1.5533,2.0007,0.5129,2.0697,0.01011,0.01743
220,8.8000,0.7229,0.0000,-0.1093,0.6714,-0.0257,0.2455,0.1430,0.1274,0.0386,-21.9492,-75.2421,0.5098,-0.03590,-0.08017,1.5624,1.6622,0.2323,2.1371,0.01263,0.02197
221,8.8400,0.7229,0.0000,-0.1093,0.7208,-0.0525,0.7880,0.2552,0.5954,0.0715,-21.9228,-75.2341,0.5330,0.00685,-0.06751,1.7115,0.7231,-0.4337,2.1463,0.00790,0.01766
222,8.8800,0.7229,0.0000,-0.1093,0.5920,0.0339,0.4362,-0.4942,0.1546,0.2250,-21.8980,-75.2246,0.5546,0.00304,-0.07241,1.9862,0.5024,0.0025,1.6961,-0.00052,0.00544
223,8.9200,0.7229,0.0000,-0.1093,0.4790,0.1398,-0.0550,0.0543,0.1847,0.8856,-21.8792,-75.2128,0.5563,-0.04049,-0.10181,1.5908,0.9161,1.6545,1.3391,-0.01429,0.01135
224,8.9600,0.7229,0.0000,-0.1093,0.5343,0.1080,0.3660,-0.4479,-0.5367,0.0766,-21.8633,-75.2004,0.5635,-0.04124,-0.12706,1.3529,0.3337,1.0705,1.3933,-0.01607,0.01073
225,9.0000,0.7229,0.0000,-0.1093,0.3726,0.1703,0.6308,-0.8018,-0.5594,-0.0389,-21.8499,-75.1870,0.5870,-0.04980,-0.14986,1.5815,-0.0893,0.3816,1.3309,-0.01662,0.02384
226,9.0400,0.7229,0.0000,-0.1093,0.3875,0.1513,0.2848,-0.4564,-0.2217,0.2820,-21.8406,-75.1734,0.6023,-0.05547,-0.17548,1.2191,0.5811,0.3933,1.0510,-0.02215,0.03538
227,9.0800,0.7229,0.0000,-0.1093,0.4295,0.2031,-0.2252,0.3461,-0.0077,-0.6207,-21.8254,-75.1621,0.5977,-0.04921,-0.14750,1.4589,2.5097,0.7844,1.5711,-0.02898,0.04553
228,9.1200,0.7229,0.0000,-0.1093,0.6249,0.0109,-0.2245,0.8285,0.7182,-0.8668,-21.8068,-75.1533,0.5869,-0.02322,-0.13316,1.8789,2.5378,0.5271,1.9921,-0.01996,0.03925
229,9.1600,0.7229,0.0000,-0.1093,0.6527,-0.0457,-0.0646,0.2873,0.2445,-0.0078,-21.7809,-75.1479,0.5791,-0.00430,-0.11538,2.0101,1.8314,0.4991,1.9255,-0.01995,0.02014
230,9.2000,0.7229,0.0000,-0.1093,0.7071,-0.0601,-0.0431,0.3523,0.1027,0.0845,-21.7534,-75.1423,0.5770,-0.01059,-0.10210,1.9003,1.6948,0.5423,1.9769,-0.02044,0.01427
231,9.2400,0.7229,0.0000,-0.1093,0.6539,-0.0047,-0.0129,0.0146,-0.3450,0.0016,-21.7272,-75.1355,0.5750,-0.02448,-0.09714,1.6817,1.8170,0.6540,1.9270,-0.01622,0.00560
232,9.2800,0.7229,0.0000,-0.1093,0.6338,0.0050,0.1217,-0.0465,-0.0995,-0.0137,-21.7030,-75.1280,0.5773,-0.02711,-0.09651,1.5991,1.7710,0.4995,1.9155,-0.00955,0.01274
